C500_000 slab +x

11909 atoms
4 atom types

0.000000 155.996034 xlo xhi
0.000000 56.069814 ylo yhi
0.000000 56.069815 zlo zhi

Masses

1 12.011
2 1.008
3 14.007
4 15.999

Atoms # charge

1 2 0.031083 18.916550 4.815713 6.993321
2 2 0.011336 17.418081 2.600226 6.537711
3 1 0.204103 16.796838 1.737021 6.884224
4 2 0.028194 16.130648 1.220862 6.126361
5 2 0.020883 18.792311 2.210038 5.321163
6 1 -0.032971 19.516565 1.497653 5.868549
7 1 0.004734 20.836650 1.284267 5.766497
8 2 0.035354 17.515854 6.794861 6.182246
9 1 -0.054195 21.964040 0.662968 6.180145
10 2 0.060290 22.977243 0.886208 5.758153
11 1 0.567619 47.673947 6.844421 6.419411
12 4 -0.503308 47.771501 5.626431 6.251267
13 2 0.281893 6.138292 10.626291 1.716938
14 4 -0.570192 6.784740 11.138856 1.159179
15 2 0.050729 6.970675 11.121486 3.825519
16 2 0.005852 7.556115 7.839832 1.186796
17 1 -0.052458 9.465535 8.653985 0.395610
18 1 -0.001944 13.731820 13.529575 4.179598
19 1 -0.004080 13.736652 13.328887 5.579344
20 1 0.339888 7.985024 8.175537 0.209417
21 1 -0.004533 12.571396 13.059422 3.484405
22 1 0.253683 8.000503 11.377174 2.016608
23 1 -0.003109 12.600321 13.119852 2.095525
24 2 0.090961 12.554932 9.931170 5.733956
25 1 0.000200 13.405127 10.159564 1.316943
26 1 -0.021793 13.350962 10.086335 5.028192
27 1 -0.008045 9.865819 8.893112 1.672481
28 2 0.092614 9.094427 8.600446 2.451453
29 1 -0.028785 9.178409 11.817341 1.299579
30 1 0.303214 10.701094 9.129730 4.637792
31 1 0.036727 11.187894 9.390807 2.113820
32 1 0.006595 12.894890 9.928230 3.716745
33 2 0.034131 11.047419 9.106511 5.745281
34 1 -0.053254 11.613588 9.462865 3.474456
35 1 0.020971 12.612209 12.814797 6.252094
36 1 0.005689 10.320167 12.293789 2.035100
37 1 0.000911 13.780994 13.502861 1.427804
38 1 -0.076605 7.917134 11.423202 3.374920
39 2 0.040664 8.120878 11.231117 6.023537
40 1 -0.002394 12.099586 9.650727 1.031922
41 1 -0.014809 9.076295 11.524383 5.548153
42 1 0.022744 9.135667 11.703626 4.160932
43 1 -0.012994 11.465612 12.421258 5.541323
44 1 -0.017107 10.305818 12.085205 3.441724
45 4 -0.466199 9.598528 8.570893 4.401822
46 1 0.014004 10.273374 11.866306 6.199832
47 1 -0.001263 11.440539 12.539705 4.148377
48 1 0.000912 11.434718 12.792459 1.336083
49 1 0.002590 13.823470 10.226764 2.665659
50 1 0.000184 14.358977 10.207404 0.297657
51 1 -0.067518 20.535313 12.171864 0.329403
52 1 0.004671 15.768358 10.528320 0.517159
53 1 0.029054 16.530538 10.409241 6.993355
54 1 0.036627 14.704478 10.294282 5.336592
