C600_000 slab +x

11332 atoms
4 atom types

0.000000 156.344519 xlo xhi
0.000000 56.353755 ylo yhi
0.000000 56.353755 zlo zhi

Masses

1 12.011
2 1.008
3 14.007
4 15.999

Atoms # charge

1 1 0.002706 27.585609 5.572968 6.224683
2 1 -0.005008 31.793482 4.825634 6.228376
3 1 -0.011183 34.137867 5.740317 6.243766
4 1 0.001131 31.461754 2.386078 6.112928
5 1 -0.004854 33.720780 3.336975 5.817876
6 1 0.004910 35.563561 2.078945 5.664534
7 1 0.004447 32.049511 1.056882 5.785565
8 1 0.007299 33.415779 0.664697 5.407025
9 1 -0.003473 32.331606 3.556096 6.040083
10 1 0.002161 34.236083 1.972166 5.544415
11 1 -0.018712 36.624604 2.793456 5.852513
12 1 0.000756 34.639545 4.426932 6.051828
13 1 0.008417 36.080659 4.183890 6.066321
14 2 0.022475 39.957520 2.088883 6.175319
15 2 0.018209 37.701918 2.502472 5.855532
16 4 -0.501750 23.730807 8.752476 5.910286
17 1 0.276013 24.313221 7.402076 6.226997
18 1 -0.009536 24.813399 11.244665 5.502656
19 1 0.250795 24.803728 9.751411 5.582859
20 1 -0.009393 31.069852 7.946200 3.358428
21 2 0.020099 29.338831 6.728456 3.103847
22 1 -0.065802 29.454898 10.257466 2.305743
23 1 0.013449 29.335562 11.491665 5.894714
24 1 0.011637 28.404957 10.395753 5.694770
25 1 0.005668 27.996105 7.907538 5.983296
26 1 0.007480 28.898768 9.071234 5.909750
27 1 0.217328 28.807170 11.178897 1.630152
28 2 0.029759 26.930518 9.355008 1.671857
29 1 -0.034164 25.675873 7.124890 6.060475
30 1 -0.007703 30.298708 8.777983 6.143108
31 1 0.027407 26.163411 11.837709 5.152436
32 1 -0.047545 27.595302 8.546014 2.056422
33 1 -0.021276 29.752173 7.729958 2.944092
34 2 0.026629 27.240575 7.528118 2.157329
35 1 0.013006 26.982698 10.583514 5.388275
36 1 -0.065250 26.165504 9.352187 5.367064
37 1 0.049811 26.646552 8.090965 5.717991
38 2 0.011631 27.889293 10.960311 1.100311
39 1 0.008283 28.538717 6.630160 6.170732
40 1 0.014891 28.895835 8.780867 2.468231
41 1 0.036295 30.863334 10.396540 2.852697
42 2 0.027832 31.689759 7.112700 3.612549
43 1 -0.021929 31.623317 9.278749 3.320917
44 1 -0.067163 31.423877 11.800635 2.721641
45 4 -0.504901 35.208055 10.473978 1.902813
46 2 0.073681 33.408501 11.745690 2.387288
47 2 0.031183 32.569769 9.534591 3.802028
48 1 -0.050289 32.884117 12.003283 3.304569
49 2 0.040815 33.203122 11.336163 4.122157
50 1 0.338022 36.237918 9.846205 2.213930
51 1 0.021759 36.599079 11.187766 4.349827
52 2 0.086361 36.695788 9.117042 1.444815
53 1 -0.024110 36.988240 10.139994 3.481228
54 1 -0.009826 35.500061 12.104850 4.093969
55 2 0.083989 34.959180 12.070458 3.138021
56 1 0.022175 37.353921 11.374803 5.557393
57 1 -0.039943 38.426732 10.516887 5.860657
58 4 -0.491142 38.372847 8.203187 1.707954
59 1 -0.021092 39.341365 12.318958 2.405666
60 1 -0.098730 38.147307 9.404184 3.793809
61 2 0.051640 39.832624 7.992080 3.031306
62 1 0.362250 38.858949 8.449581 2.812715
63 1 -0.007325 40.495432 12.104591 3.192586
64 1 0.268014 38.832668 9.502256 4.974560
65 4 -0.542359 40.001632 8.598520 5.189279
66 1 -0.067411 42.412173 10.633769 3.663387
67 1 0.056143 42.571223 11.138487 4.994804
68 2 0.018288 41.202882 10.571291 1.814195
69 1 -0.021648 41.814583 12.225900 5.318918
70 2 0.031678 39.141625 11.766615 1.490584
71 1 -0.014149 41.369518 11.079537 2.791005
72 2 0.013884 43.218292 9.403533 2.146197
73 1 0.236552 43.310384 9.770148 3.189337
74 1 -0.146889 43.677728 10.689585 5.813696
75 2 0.161543 41.962915 7.202537 6.018449
76 1 -0.007432 43.822714 12.095399 0.337592
77 1 0.018399 45.901228 12.470226 4.056928
78 2 0.035044 49.249818 12.288176 2.075003
79 4 -0.493359 44.419394 9.151433 4.016776
80 1 0.558146 44.523441 9.716770 5.366898
81 1 0.020350 44.847596 11.414130 0.857485
82 1 0.026591 45.405231 12.281742 2.882445
83 1 0.060195 45.725916 11.031784 1.764879
84 2 0.023162 22.982557 18.585382 5.307967
85 1 0.257649 30.758680 12.777160 2.046548
86 4 -0.480430 29.396147 12.643066 1.460422
87 1 -0.051884 27.224252 18.620566 2.799080
88 1 -0.046043 27.432904 17.933593 0.475676
89 1 0.053314 26.743362 18.713612 1.504345
90 1 0.256419 28.238878 16.860886 0.738676
91 1 -0.067724 28.839863 17.710153 4.336399
92 2 0.087326 29.983982 14.678670 0.617545
93 2 0.069569 29.585970 16.926113 4.553580
94 1 0.019165 30.733214 13.397128 6.233439
95 1 0.029943 29.324749 12.943301 5.821398
96 4 -0.489167 28.704509 16.610084 2.110889
97 1 0.249642 28.165512 17.599861 3.165575
98 1 0.018959 28.429372 18.699407 5.329039
99 1 0.030801 31.020496 14.858051 0.980022
100 4 -0.564833 34.765297 16.628009 0.452236
101 2 -0.035605 34.760590 14.598663 0.631802
102 1 -0.058972 36.125693 16.630557 3.889879
103 1 0.202183 37.168660 13.573141 2.291840
104 1 0.613995 34.451725 15.599509 1.057274
105 1 0.212654 36.846508 15.470644 3.604529
106 1 0.023795 35.204531 13.056856 5.070360
107 1 -0.059951 31.579554 13.951417 1.759094
108 1 -0.081851 36.010138 18.749584 5.183180
109 1 0.003675 32.688455 15.904298 5.229491
110 4 -0.548575 33.533536 15.521494 2.253381
111 1 0.027238 33.794242 14.973635 5.547154
112 2 0.056573 36.747835 13.005833 1.400241
113 1 0.008107 35.999038 13.343402 6.236205
114 2 0.001401 33.798843 13.522396 1.594553
115 1 0.214154 33.089379 14.077890 2.211216
116 2 0.033342 31.543204 17.508200 5.916174
117 1 0.011490 32.381236 16.844891 6.068581
118 2 0.063508 32.012279 15.696269 4.365210
119 2 0.034962 32.059056 13.872575 4.188661
120 1 0.018689 36.612235 17.472788 4.943200
121 1 0.053488 34.058202 13.848373 4.787843
122 1 -0.023650 33.006543 13.536178 3.737496
123 3 -0.439339 36.327948 14.507799 2.704106
