C600_000 slab -y

11332 atoms
4 atom types

0.000000 56.353755 xlo xhi
0.000000 156.323223 ylo yhi
0.000000 56.353755 zlo zhi

Masses

1 12.011
2 1.008
3 14.007
4 15.999

Atoms # charge

1 1 0.002706 27.589464 50.770752 6.224683
2 1 -0.005008 31.797337 51.518086 6.228376
3 1 -0.011183 34.141722 50.603403 6.243766
4 1 0.001131 31.465609 53.957642 6.112928
5 1 -0.004854 33.724635 53.006745 5.817876
6 1 0.004910 35.567415 54.264775 5.664534
7 1 0.004447 32.053366 55.286838 5.785565
8 1 0.007299 33.419634 55.679023 5.407025
9 1 -0.003473 32.335460 52.787624 6.040083
10 1 0.002161 34.239938 54.371554 5.544415
11 1 -0.018712 36.628459 53.550264 5.852513
12 1 0.000756 34.643400 51.916788 6.051828
13 1 0.008417 36.084513 52.159830 6.066321
14 2 0.022475 39.961374 54.254837 6.175319
15 2 0.018209 37.705773 53.841248 5.855532
16 4 -0.501750 23.734662 47.591243 5.910286
17 1 0.276013 24.317075 48.941644 6.226997
18 1 -0.009536 24.817254 45.099055 5.502656
19 1 0.250795 24.807583 46.592309 5.582859
20 1 -0.009393 31.073707 48.397520 3.358428
21 2 0.020099 29.342686 49.615264 3.103847
22 1 -0.065802 29.458753 46.086254 2.305743
23 1 0.013449 29.339417 44.852055 5.894714
24 1 0.011637 28.408812 45.947967 5.694770
25 1 0.005668 27.999960 48.436182 5.983296
26 1 0.007480 28.902622 47.272486 5.909750
27 1 0.217328 28.811024 45.164823 1.630152
28 2 0.029759 26.934373 46.988712 1.671857
29 1 -0.034164 25.679728 49.218830 6.060475
30 1 -0.007703 30.302562 47.565737 6.143108
31 1 0.027407 26.167266 44.506011 5.152436
32 1 -0.047545 27.599157 47.797706 2.056422
33 1 -0.021276 29.756028 48.613762 2.944092
34 2 0.026629 27.244430 48.815602 2.157329
35 1 0.013006 26.986553 45.760206 5.388275
36 1 -0.065250 26.169359 46.991532 5.367064
37 1 0.049811 26.650406 48.252755 5.717991
38 2 0.011631 27.893148 45.383409 1.100311
39 1 0.008283 28.542572 49.713560 6.170732
40 1 0.014891 28.899690 47.562852 2.468231
41 1 0.036295 30.867189 45.947180 2.852697
42 2 0.027832 31.693614 49.231020 3.612549
43 1 -0.021929 31.627172 47.064971 3.320917
44 1 -0.067163 31.427731 44.543085 2.721641
45 4 -0.504901 35.211909 45.869742 1.902813
46 2 0.073681 33.412356 44.598030 2.387288
47 2 0.031183 32.573624 46.809129 3.802028
48 1 -0.050289 32.887971 44.340437 3.304569
49 2 0.040815 33.206977 45.007557 4.122157
50 1 0.338022 36.241773 46.497515 2.213930
51 1 0.021759 36.602934 45.155954 4.349827
52 2 0.086361 36.699643 47.226678 1.444815
53 1 -0.024110 36.992095 46.203726 3.481228
54 1 -0.009826 35.503915 44.238870 4.093969
55 2 0.083989 34.963034 44.273262 3.138021
56 1 0.022175 37.357776 44.968917 5.557393
57 1 -0.039943 38.430586 45.826833 5.860657
58 4 -0.491142 38.376702 48.140533 1.707954
59 1 -0.021092 39.345220 44.024762 2.405666
60 1 -0.098730 38.151162 46.939536 3.793809
61 2 0.051640 39.836478 48.351640 3.031306
62 1 0.362250 38.862803 47.894139 2.812715
63 1 -0.007325 40.499286 44.239129 3.192586
64 1 0.268014 38.836523 46.841464 4.974560
65 4 -0.542359 40.005486 47.745200 5.189279
66 1 -0.067411 42.416028 45.709951 3.663387
67 1 0.056143 42.575077 45.205233 4.994804
68 2 0.018288 41.206736 45.772429 1.814195
69 1 -0.021648 41.818437 44.117820 5.318918
70 2 0.031678 39.145479 44.577105 1.490584
71 1 -0.014149 41.373373 45.264183 2.791005
72 2 0.013884 43.222147 46.940187 2.146197
73 1 0.236552 43.314238 46.573572 3.189337
74 1 -0.146889 43.681583 45.654135 5.813696
75 2 0.161543 41.966769 49.141183 6.018449
76 1 -0.007432 43.826569 44.248320 0.337592
77 1 0.018399 45.905083 43.873494 4.056928
78 2 0.035044 49.253672 44.055544 2.075003
79 4 -0.493359 44.423249 47.192287 4.016776
80 1 0.558146 44.527296 46.626950 5.366898
81 1 0.020350 44.851451 44.929590 0.857485
82 1 0.026591 45.409085 44.061978 2.882445
83 1 0.060195 45.729771 45.311936 1.764879
84 2 0.023162 22.986412 37.758338 5.307967
85 1 0.257649 30.762534 43.566560 2.046548
86 4 -0.480430 29.400002 43.700654 1.460422
87 1 -0.051884 27.228107 37.723154 2.799080
88 1 -0.046043 27.436759 38.410127 0.475676
89 1 0.053314 26.747217 37.630108 1.504345
90 1 0.256419 28.242733 39.482834 0.738676
91 1 -0.067724 28.843718 38.633567 4.336399
92 2 0.087326 29.987837 41.665050 0.617545
93 2 0.069569 29.589825 39.417607 4.553580
94 1 0.019165 30.737069 42.946592 6.233439
95 1 0.029943 29.328604 43.400419 5.821398
96 4 -0.489167 28.708364 39.733636 2.110889
97 1 0.249642 28.169367 38.743859 3.165575
98 1 0.018959 28.433227 37.644313 5.329039
99 1 0.030801 31.024351 41.485669 0.980022
100 4 -0.564833 34.769152 39.715710 0.452236
101 2 -0.035605 34.764445 41.745057 0.631802
102 1 -0.058972 36.129547 39.713163 3.889879
103 1 0.202183 37.172515 42.770579 2.291840
104 1 0.613995 34.455580 40.744210 1.057274
105 1 0.212654 36.850363 40.873076 3.604529
106 1 0.023795 35.208386 43.286864 5.070360
107 1 -0.059951 31.583409 42.392303 1.759094
108 1 -0.081851 36.013992 37.594136 5.183180
109 1 0.003675 32.692309 40.439422 5.229491
110 4 -0.548575 33.537390 40.822226 2.253381
111 1 0.027238 33.798097 41.370085 5.547154
112 2 0.056573 36.751690 43.337887 1.400241
113 1 0.008107 36.002893 43.000318 6.236205
114 2 0.001401 33.802697 42.821324 1.594553
115 1 0.214154 33.093233 42.265830 2.211216
116 2 0.033342 31.547058 38.835520 5.916174
117 1 0.011490 32.385090 39.498829 6.068581
118 2 0.063508 32.016134 40.647451 4.365210
119 2 0.034962 32.062910 42.471144 4.188661
120 1 0.018689 36.616089 38.870932 4.943200
121 1 0.053488 34.062057 42.495347 4.787843
122 1 -0.023650 33.010397 42.807542 3.737496
123 3 -0.439339 36.331803 41.835921 2.704106
124 2 0.052062 31.535067 40.578441 0.644805
125 2 0.095367 35.267753 39.378645 3.324938
126 1 -0.016041 42.524270 42.340116 1.159306
127 1 0.034569 38.274023 40.149588 0.764806
128 2 0.010968 38.737246 41.065839 1.124641
129 1 -0.010367 38.518174 38.888247 1.251446
130 1 0.022251 38.857724 42.311363 4.122223
131 1 0.001645 42.859526 41.381015 3.437970
132 1 -0.050658 37.991024 41.275845 4.487574
133 1 0.015087 42.157943 41.407921 2.131084
134 1 -0.018546 41.077911 40.542741 1.906036
135 1 0.025641 41.425596 39.452217 4.059415
136 2 0.016883 38.706708 39.080290 3.404643
137 1 0.006323 38.337985 40.554502 5.633295
138 1 -0.012714 40.649918 39.604975 2.808439
139 1 0.054447 37.795986 37.742195 0.762065
140 1 -0.008043 43.193959 40.347809 5.640168
141 1 0.025554 43.575165 43.282707 1.400271
142 2 0.015831 42.024970 42.468638 0.135838
143 1 -0.003616 40.783547 43.662389 4.482203
144 1 -0.000719 40.119083 41.996505 6.157140
145 1 -0.056420 41.806525 38.424402 6.225038
146 1 -0.020772 37.645069 39.329664 5.826965
147 1 -0.018945 39.954324 42.616059 4.879828
148 2 0.086824 40.447333 37.649257 4.807882
149 1 0.004957 42.543360 40.419988 4.338305
150 1 -0.047089 38.447811 43.033017 2.913438
151 1 0.188628 39.374278 38.788471 2.544690
152 2 0.050260 40.549391 40.640933 0.971364
153 1 -0.004325 41.137639 38.443950 4.950504
154 1 0.005542 44.258638 41.218161 5.956933
155 1 0.031197 48.977587 41.883448 2.350309
156 1 0.009294 49.273996 40.589161 1.772759
157 1 -0.007396 48.377141 41.965615 3.645950
158 1 0.015109 48.742815 39.454567 2.387149
159 1 -0.011467 49.466086 43.036044 1.687227
160 1 -0.011098 47.930644 40.836165 4.272693
161 2 0.035218 47.313373 40.848467 5.202643
162 1 -0.002191 44.573859 42.159707 4.951338
163 2 0.027878 48.229930 42.981748 3.992929
